object_type,schema_name,object_name,parent_object,extra_info,owner,comment
index,public,sale_items_pkey,itens_venda,CREATE UNIQUE INDEX sale_items_pkey ON public.itens_venda USING btree (id),null,null
index,public,idx_itens_venda_empresa,itens_venda,CREATE INDEX idx_itens_venda_empresa ON public.itens_venda USING btree (codigo_empresa),null,null
index,auth,sessions_pkey,sessions,CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id),null,null
index,auth,user_id_created_at_idx,sessions,"CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)",null,null
index,auth,sessions_user_id_idx,sessions,CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id),null,null
index,auth,sessions_not_after_idx,sessions,CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC),null,null
index,auth,sessions_oauth_client_id_idx,sessions,CREATE INDEX sessions_oauth_client_id_idx ON auth.sessions USING btree (oauth_client_id),null,null
index,realtime,schema_migrations_pkey,schema_migrations,CREATE UNIQUE INDEX schema_migrations_pkey ON realtime.schema_migrations USING btree (version),null,null
index,realtime,pk_subscription,subscription,CREATE UNIQUE INDEX pk_subscription ON realtime.subscription USING btree (id),null,null
index,realtime,subscription_subscription_id_entity_filters_key,subscription,"CREATE UNIQUE INDEX subscription_subscription_id_entity_filters_key ON realtime.subscription USING btree (subscription_id, entity, filters)",null,null
index,realtime,ix_realtime_subscription_entity,subscription,CREATE INDEX ix_realtime_subscription_entity ON realtime.subscription USING btree (entity),null,null
index,storage,s3_multipart_uploads_parts_pkey,s3_multipart_uploads_parts,CREATE UNIQUE INDEX s3_multipart_uploads_parts_pkey ON storage.s3_multipart_uploads_parts USING btree (id),null,null
index,storage,s3_multipart_uploads_pkey,s3_multipart_uploads,CREATE UNIQUE INDEX s3_multipart_uploads_pkey ON storage.s3_multipart_uploads USING btree (id),null,null
index,storage,idx_multipart_uploads_list,s3_multipart_uploads,"CREATE INDEX idx_multipart_uploads_list ON storage.s3_multipart_uploads USING btree (bucket_id, key, created_at)",null,null
index,public,courts_pkey,quadras,CREATE UNIQUE INDEX courts_pkey ON public.quadras USING btree (id),null,null
index,public,quadras_codigo_empresa_idx,quadras,CREATE INDEX quadras_codigo_empresa_idx ON public.quadras USING btree (codigo_empresa),null,null
index,public,courts_pkey,quadras,CREATE UNIQUE INDEX courts_pkey ON public.quadras USING btree (id),null,null
index,public,quadras_codigo_empresa_idx,quadras,CREATE INDEX quadras_codigo_empresa_idx ON public.quadras USING btree (codigo_empresa),null,null
index,public,agendamento_participantes_pkey,agendamento_participantes,CREATE UNIQUE INDEX agendamento_participantes_pkey ON public.agendamento_participantes USING btree (id),null,null
index,public,agendamento_participantes_agendamento_id_idx,agendamento_participantes,CREATE INDEX agendamento_participantes_agendamento_id_idx ON public.agendamento_participantes USING btree (agendamento_id),null,null
index,public,idx_agp_codigo_empresa,agendamento_participantes,CREATE INDEX idx_agp_codigo_empresa ON public.agendamento_participantes USING btree (codigo_empresa),null,null
index,public,idx_agendamento_participantes_ordem,agendamento_participantes,"CREATE INDEX idx_agendamento_participantes_ordem ON public.agendamento_participantes USING btree (agendamento_id, ordem)",null,null
index,public,agendamento_participantes_empresa_idx,agendamento_participantes,CREATE INDEX agendamento_participantes_empresa_idx ON public.agendamento_participantes USING btree (codigo_empresa),null,null
index,public,agendamento_participantes_agendamento_idx,agendamento_participantes,CREATE INDEX agendamento_participantes_agendamento_idx ON public.agendamento_participantes USING btree (agendamento_id),null,null
index,public,agendamento_participantes_empresa_idx,agendamento_participantes,CREATE INDEX agendamento_participantes_empresa_idx ON public.agendamento_participantes USING btree (codigo_empresa),null,null
index,public,agendamento_participantes_agendamento_idx,agendamento_participantes,CREATE INDEX agendamento_participantes_agendamento_idx ON public.agendamento_participantes USING btree (agendamento_id),null,null
index,public,idx_agp_agendamento,agendamento_participantes,CREATE INDEX idx_agp_agendamento ON public.agendamento_participantes USING btree (agendamento_id),null,null
index,public,idx_agp_finalizadora,agendamento_participantes,CREATE INDEX idx_agp_finalizadora ON public.agendamento_participantes USING btree (finalizadora_id),null,null
index,realtime,messages_pkey,messages,"CREATE UNIQUE INDEX messages_pkey ON ONLY realtime.messages USING btree (id, inserted_at)",null,null
index,realtime,messages_inserted_at_topic_index,messages,"CREATE INDEX messages_inserted_at_topic_index ON ONLY realtime.messages USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))",null,null
index,public,estoque_baixa_log_pkey,estoque_baixa_log,CREATE UNIQUE INDEX estoque_baixa_log_pkey ON public.estoque_baixa_log USING btree (comanda_id),null,null
index,public,estoque_baixa_log_pkey,estoque_baixa_log,CREATE UNIQUE INDEX estoque_baixa_log_pkey ON public.estoque_baixa_log USING btree (comanda_id),null,null
index,public,empresa_counters_pkey,empresa_counters,CREATE UNIQUE INDEX empresa_counters_pkey ON public.empresa_counters USING btree (empresa_id),null,null
index,public,user_profiles_pkey,colaboradores,CREATE UNIQUE INDEX user_profiles_pkey ON public.colaboradores USING btree (id),null,null
index,public,idx_colaboradores_codigo_empresa,colaboradores,CREATE INDEX idx_colaboradores_codigo_empresa ON public.colaboradores USING btree (codigo_empresa),null,null
index,public,idx_colaboradores_ativo,colaboradores,CREATE INDEX idx_colaboradores_ativo ON public.colaboradores USING btree (ativo),null,null
index,public,colaboradores_codigo_empresa_idx,colaboradores,CREATE INDEX colaboradores_codigo_empresa_idx ON public.colaboradores USING btree (codigo_empresa),null,null
index,storage,buckets_analytics_pkey,buckets_analytics,CREATE UNIQUE INDEX buckets_analytics_pkey ON storage.buckets_analytics USING btree (id),null,null
index,storage,buckets_analytics_unique_name_idx,buckets_analytics,CREATE UNIQUE INDEX buckets_analytics_unique_name_idx ON storage.buckets_analytics USING btree (name) WHERE (deleted_at IS NULL),null,null
index,public,bookings_pkey,agendamentos,CREATE UNIQUE INDEX bookings_pkey ON public.agendamentos USING btree (id),null,null
index,public,agendamentos_codigo_empresa_idx,agendamentos,CREATE INDEX agendamentos_codigo_empresa_idx ON public.agendamentos USING btree (codigo_empresa),null,null
index,public,ux_agendamentos_empresa_codigo,agendamentos,"CREATE UNIQUE INDEX ux_agendamentos_empresa_codigo ON public.agendamentos USING btree (codigo_empresa, codigo)",null,null
index,public,agendamentos_inicio_idx,agendamentos,CREATE INDEX agendamentos_inicio_idx ON public.agendamentos USING btree (inicio),null,null
index,realtime,messages_2025_12_09_pkey,messages_2025_12_09,"CREATE UNIQUE INDEX messages_2025_12_09_pkey ON realtime.messages_2025_12_09 USING btree (id, inserted_at)",null,null
index,realtime,messages_2025_12_09_inserted_at_topic_idx,messages_2025_12_09,"CREATE INDEX messages_2025_12_09_inserted_at_topic_idx ON realtime.messages_2025_12_09 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))",null,null
index,realtime,messages_2025_12_09_pkey,messages_2025_12_09,"CREATE UNIQUE INDEX messages_2025_12_09_pkey ON realtime.messages_2025_12_09 USING btree (id, inserted_at)",null,null
index,realtime,messages_2025_12_09_inserted_at_topic_idx,messages_2025_12_09,"CREATE INDEX messages_2025_12_09_inserted_at_topic_idx ON realtime.messages_2025_12_09 USING btree (inserted_at DESC, topic) WHERE ((extension = 'broadcast'::text) AND (private IS TRUE))",null,null
index,public,bookings_pkey,agendamentos,CREATE UNIQUE INDEX bookings_pkey ON public.agendamentos USING btree (id),null,null
index,public,agendamentos_codigo_empresa_idx,agendamentos,CREATE INDEX agendamentos_codigo_empresa_idx ON public.agendamentos USING btree (codigo_empresa),null,null
index,public,ux_agendamentos_empresa_codigo,agendamentos,"CREATE UNIQUE INDEX ux_agendamentos_empresa_codigo ON public.agendamentos USING btree (codigo_empresa, codigo)",null,null
index,public,agendamentos_inicio_idx,agendamentos,CREATE INDEX agendamentos_inicio_idx ON public.agendamentos USING btree (inicio),null,null
index,public,agendamentos_meta_roles_gin,agendamentos,CREATE INDEX agendamentos_meta_roles_gin ON public.agendamentos USING gin (meta_roles),null,null
index,storage,prefixes_pkey,prefixes,"CREATE UNIQUE INDEX prefixes_pkey ON storage.prefixes USING btree (bucket_id, level, name)",null,null
index,storage,idx_prefixes_lower_name,prefixes,"CREATE INDEX idx_prefixes_lower_name ON storage.prefixes USING btree (bucket_id, level, ((string_to_array(name, '/'::text))[level]), lower(name) text_pattern_ops)",null,null
index,public,products_pkey,produtos,CREATE UNIQUE INDEX products_pkey ON public.produtos USING btree (id),null,null
index,public,idx_produtos_codigo_empresa,produtos,CREATE INDEX idx_produtos_codigo_empresa ON public.produtos USING btree (codigo_empresa),null,null
index,public,ux_produtos_empresa_codigo_produto,produtos,"CREATE UNIQUE INDEX ux_produtos_empresa_codigo_produto ON public.produtos USING btree (codigo_empresa, lower(codigo_produto)) WHERE (codigo_produto IS NOT NULL)",null,null
index,public,idx_produtos_categoria,produtos,CREATE INDEX idx_produtos_categoria ON public.produtos USING btree (lower((categoria)::text)),null,null
index,public,idx_produtos_codigo_barras,produtos,CREATE INDEX idx_produtos_codigo_barras ON public.produtos USING btree (codigo_barras),null,null
index,public,idx_produtos_ncm,produtos,CREATE INDEX idx_produtos_ncm ON public.produtos USING btree (ncm),null,null
index,public,idx_produtos_marca,produtos,CREATE INDEX idx_produtos_marca ON public.produtos USING btree (marca),null,null
index,public,idx_produtos_grupo,produtos,CREATE INDEX idx_produtos_grupo ON public.produtos USING btree (grupo),null,null
index,public,produtos_codigo_empresa_nome_unidade_unique,produtos,"CREATE UNIQUE INDEX produtos_codigo_empresa_nome_unidade_unique ON public.produtos USING btree (codigo_empresa, lower((nome)::text), COALESCE(upper((unidade)::text), ''::text))",null,null
index,public,idx_produtos_fornecedor,produtos,CREATE INDEX idx_produtos_fornecedor ON public.produtos USING btree (fornecedor_id) WHERE (fornecedor_id IS NOT NULL),null,null
index,public,idx_produtos_importados,produtos,CREATE INDEX idx_produtos_importados ON public.produtos USING btree (importado_via_xml) WHERE (importado_via_xml = true),null,null
index,public,idx_produtos_importado_via_xml,produtos,CREATE INDEX idx_produtos_importado_via_xml ON public.produtos USING btree (importado_via_xml),null,null
index,public,idx_produtos_xml_chave,produtos,CREATE INDEX idx_produtos_xml_chave ON public.produtos USING btree (xml_chave),null,null
index,public,idx_mov_saldo_empresa,movimentos_saldo,CREATE INDEX idx_mov_saldo_empresa ON public.movimentos_saldo USING btree (codigo_empresa),null,null
index,public,movimentos_saldo_pkey,movimentos_saldo,CREATE UNIQUE INDEX movimentos_saldo_pkey ON public.movimentos_saldo USING btree (id),null,null
index,public,idx_mov_saldo_cliente,movimentos_saldo,CREATE INDEX idx_mov_saldo_cliente ON public.movimentos_saldo USING btree (cliente_id),null,null
index,public,idx_mov_saldo_agendamento,movimentos_saldo,CREATE INDEX idx_mov_saldo_agendamento ON public.movimentos_saldo USING btree (agendamento_id),null,null
index,public,comanda_clientes_pkey,comanda_clientes,CREATE UNIQUE INDEX comanda_clientes_pkey ON public.comanda_clientes USING btree (id),null,null
index,public,comanda_clientes_cliente_idx,comanda_clientes,CREATE INDEX comanda_clientes_cliente_idx ON public.comanda_clientes USING btree (cliente_id),null,null
index,public,comanda_clientes_empresa_idx,comanda_clientes,CREATE INDEX comanda_clientes_empresa_idx ON public.comanda_clientes USING btree (codigo_empresa),null,null
index,public,comanda_clientes_comanda_idx,comanda_clientes,CREATE INDEX comanda_clientes_comanda_idx ON public.comanda_clientes USING btree (comanda_id),null,null
index,public,idx_comanda_clientes_comanda,comanda_clientes,CREATE INDEX idx_comanda_clientes_comanda ON public.comanda_clientes USING btree (comanda_id),null,null
index,public,idx_comanda_clientes_empresa,comanda_clientes,CREATE INDEX idx_comanda_clientes_empresa ON public.comanda_clientes USING btree (codigo_empresa),null,null
index,public,idx_comanda_clientes_cliente,comanda_clientes,CREATE INDEX idx_comanda_clientes_cliente ON public.comanda_clientes USING btree (cliente_id),null,null
index,public,idx_caixa_sessoes_empresa,caixa_sessoes,CREATE INDEX idx_caixa_sessoes_empresa ON public.caixa_sessoes USING btree (codigo_empresa),null,null
index,public,caixa_sessoes_pkey,caixa_sessoes,CREATE UNIQUE INDEX caixa_sessoes_pkey ON public.caixa_sessoes USING btree (id),null,null
index,public,idx_caixa_sessoes_empresa_status,caixa_sessoes,"CREATE INDEX idx_caixa_sessoes_empresa_status ON public.caixa_sessoes USING btree (codigo_empresa, status)",null,null
index,public,idx_caixa_empresa,caixa_sessoes,CREATE INDEX idx_caixa_empresa ON public.caixa_sessoes USING btree (codigo_empresa),null,null
index,public,uq_caixa_aberto_por_empresa,caixa_sessoes,CREATE UNIQUE INDEX uq_caixa_aberto_por_empresa ON public.caixa_sessoes USING btree (codigo_empresa) WHERE (status = 'open'::text),null,null
index,public,quadras_dias_funcionamento_pkey,quadras_dias_funcionamento,CREATE UNIQUE INDEX quadras_dias_funcionamento_pkey ON public.quadras_dias_funcionamento USING btree (id),null,null
index,public,idx_quadras_dias_funcionamento_quadra_dia_semana,quadras_dias_funcionamento,"CREATE UNIQUE INDEX idx_quadras_dias_funcionamento_quadra_dia_semana ON public.quadras_dias_funcionamento USING btree (quadra_id, dia_semana) WHERE ((tipo)::text = 'dia_semana'::text)",null,null
index,public,idx_quadras_dias_funcionamento_quadra_data_fechamento,quadras_dias_funcionamento,"CREATE UNIQUE INDEX idx_quadras_dias_funcionamento_quadra_data_fechamento ON public.quadras_dias_funcionamento USING btree (quadra_id, data_fechamento) WHERE ((tipo)::text = 'data_fechamento'::text)",null,null
index,public,idx_quadras_dias_funcionamento_quadra,quadras_dias_funcionamento,CREATE INDEX idx_quadras_dias_funcionamento_quadra ON public.quadras_dias_funcionamento USING btree (quadra_id),null,null
index,public,idx_quadras_dias_funcionamento_empresa,quadras_dias_funcionamento,CREATE INDEX idx_quadras_dias_funcionamento_empresa ON public.quadras_dias_funcionamento USING btree (codigo_empresa),null,null
index,public,idx_quadras_dias_funcionamento_data,quadras_dias_funcionamento,CREATE INDEX idx_quadras_dias_funcionamento_data ON public.quadras_dias_funcionamento USING btree (data_fechamento) WHERE ((tipo)::text = 'data_fechamento'::text),null,null
index,public,contas_receber_pkey,contas_receber,CREATE UNIQUE INDEX contas_receber_pkey ON public.contas_receber USING btree (id),null,null
index,public,idx_contas_receber_empresa_status,contas_receber,"CREATE INDEX idx_contas_receber_empresa_status ON public.contas_receber USING btree (codigo_empresa, status)",null,null
index,public,idx_contas_receber_empresa_vencimento,contas_receber,"CREATE INDEX idx_contas_receber_empresa_vencimento ON public.contas_receber USING btree (codigo_empresa, data_vencimento)",null,null
index,public,idx_contas_receber_empresa_cliente,contas_receber,"CREATE INDEX idx_contas_receber_empresa_cliente ON public.contas_receber USING btree (codigo_empresa, cliente_id)",null,null
index,public,contas_receber_baixas_pkey,contas_receber_baixas,CREATE UNIQUE INDEX contas_receber_baixas_pkey ON public.contas_receber_baixas USING btree (id),null,null
index,public,idx_cr_baixas_empresa_conta,contas_receber_baixas,"CREATE INDEX idx_cr_baixas_empresa_conta ON public.contas_receber_baixas USING btree (codigo_empresa, conta_id)",null,null
index,public,idx_cr_baixas_empresa_data,contas_receber_baixas,"CREATE INDEX idx_cr_baixas_empresa_data ON public.contas_receber_baixas USING btree (codigo_empresa, data_baixa)",null,null
index,auth,oauth_authorizations_pkey,oauth_authorizations,CREATE UNIQUE INDEX oauth_authorizations_pkey ON auth.oauth_authorizations USING btree (id),null,null
index,auth,oauth_authorizations_authorization_id_key,oauth_authorizations,CREATE UNIQUE INDEX oauth_authorizations_authorization_id_key ON auth.oauth_authorizations USING btree (authorization_id),null,null
